name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
Cafe De Italiano,"Karnavati Club Rd, opposite arose restaurant, near ymca club, Mumatpura, Ahmedabad, Gujarat 380058",,097278 44747,,4.3,cafe,,ahmedabad,gujarat,"Karnavati Club Rd, opposite arose restaurant"
Seven Cafe-rooftop cafe,"New Judges Bungalow Road, Sarkhej - Gandhinagar Hwy, opp. High Court of Gujarat, Ahmedabad, Gujarat 380060",,099093 45609,,4.9,cafe,,ahmedabad,gujarat,"New Judges Bungalow Road, Sarkhej - Gandhinagar Hwy"
1989 By Sphere Lounge,"13 Floor, Rooftop, Addor Aspire, University to Panjrapole Road, near Jhanvi Restaurant, Ambawadi, Ahmedabad, Gujarat 380006",dinein.petpooja.com,099091 72225,,4.2,cafe,,ahmedabad,gujarat,"13 Floor, Rooftop"
Shiva's Coffee Bar ( C.G Road ),"Shop 2 Aadrsh Pan Palur Muncipal Market, Chimanlal Girdharlal Rd, Ahmedabad, Gujarat 380009",,081284 42017,,4.2,cafe,,ahmedabad,gujarat,"Shop 2 Aadrsh Pan Palur Muncipal Market, Chimanlal Girdharlal Rd"
h2o cafe,"2HP3+HM9, SV Desai Marg, Opp. H L commerce college, Navrangpura, Ahmedabad, Gujarat 380009",,,,3.8,cafe,,ahmedabad,gujarat,"2HP3+HM9, SV Desai Marg"
HANGOUT CAFE 24X7,"Praveg's Grand Eulogia Sindhu Bhavan Road, Sardar Patel Ring Road, Highway, S G, Thaltej, Ahmedabad, Gujarat 380058",eulogiahotels.com,092278 59571,,4.8,cafe,,ahmedabad,gujarat,"Praveg's Grand Eulogia Sindhu Bhavan Road, Sardar Patel Ring Road"
Shambhu's Coffee Bar,"Sai Leela Complex, Airport Rd, Talauadi Circle, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475",shambhuscoffeebar.com,070960 40627,,4.0,cafe,,ahmedabad,gujarat,"Sai Leela Complex, Airport Rd"
Chaai Seth (Ahmedabad),"Char Rasta, Shop No 12, HR EXETER, nr. Mahalaxmi, Paldi, Ahmedabad, Gujarat 380007",,096204 10711,,4.4,cafe,,ahmedabad,gujarat,"Char Rasta, Shop No 12"
D'Caf - Best Cafe In Ahmedabad,"Shop-1, Samudra Complex, B/h, below FLH -1, Mithakhali, Navrangpura, Ahmedabad, Gujarat 380006",,,,4.5,cafe,,ahmedabad,gujarat,"Shop-1, Samudra Complex"
George's Bistro & Cafe,"B7, Shivalik Plaza, IIM Rd, Panjara Pol, Ambawadi, Ahmedabad, Gujarat 380015",zomato.com,,,4.6,cafe,,ahmedabad,gujarat,"B7, Shivalik Plaza"
AJAY'S CAFE RELIEF ROAD JANAK ENTERPRISE,"SHOP 4407, NR RATAN POLE, Relief Rd, Old City, Zaveriwad, Kalupur, Ahmedabad, Gujarat 380001",ajays.co.in,,,4.7,cafe,,ahmedabad,gujarat,"SHOP 4407, NR RATAN POLE"
Brother's Cafe,"10 Krishna Kanan Complex Besides HDFC Bank , Nr, Cross Rd, Krishna Baug, Maninagar, Ahmedabad, Gujarat 380008",,,,4.4,cafe,,ahmedabad,gujarat,"10 Krishna Kanan Complex Besides HDFC Bank , Nr"
CUP OF TEA,"Shop No -11, Sabarmati riverfront, opp. atal bridge, Ellisbridge, Ahmedabad, Gujarat 380001",,,,4.6,cafe,,ahmedabad,gujarat,"Shop No -11, Sabarmati riverfront"
Sambhu's Coffee Bar,"Under, Dr Babasaheb Ambedkar Brg, Narayan Nagar Society, Ranna Park, Paldi, Ahmedabad, Gujarat 380007",shambhuscoffeebar.com,078740 14330,,4.2,cafe,,ahmedabad,gujarat,"Under, Dr Babasaheb Ambedkar Brg"
Vintage cafe and parlour,"2HHJ+37C, Rustom Cama Marg, Old City, Gheekanta, Bhadra, Ahmedabad, Gujarat 380001",,,,3.8,cafe,,ahmedabad,gujarat,"2HHJ+37C, Rustom Cama Marg"
THE CAFE CLUB Best Cafe In Ahmedabad,"114,First Floor, Avani Icon, Haridarsan Cross Road, Vasant Vihar 2, Nava Naroda, Ahmedabad, Gujarat 382330",,081558 44847,,4.4,cafe,,ahmedabad,gujarat,"114,First Floor"
Mysore Cafe,"Rakhial Road, near Vivekanand Estate, Ahmedabad, Gujarat 380021",,079 2273 2100,,3.9,cafe,,ahmedabad,gujarat,"Rakhial Road, near Vivekanand Estate"
PRINCE CAFE RESTAURANT AND PAN PARLOUR,"Prince cafe opposite Alif jewellers Jamalpur Chakla, Jamalpur, Ahmedabad, Gujarat 380001",,099042 02876,,4.6,cafe,,ahmedabad,gujarat,"Prince cafe opposite Alif jewellers Jamalpur Chakla, Jamalpur"
Gujrat Restaurant - coffee,"Vora ni chali Nearly Momin Masjid, Bapunagar, Ahmedabad, Gujarat 380024",,098983 44460,,4.3,cafe,,ahmedabad,gujarat,"Vora ni chali Nearly Momin Masjid, Bapunagar"
Daily Doze Cafe,"3G49+9W4, Sarkhej - Gandhinagar Hwy, Thaltej, Ahmedabad, Gujarat 380054",,095103 81425,,4.3,cafe,,ahmedabad,gujarat,"3G49+9W4, Sarkhej - Gandhinagar Hwy"
"Kutchi Cafe, Ahmedabad","GF 01, Himalaya Complex, Nehru Park, Vastrapur, Ahmedabad, Gujarat 380054",,,,5.0,cafe,,ahmedabad,gujarat,"GF 01, Himalaya Complex"
"Sea Salt Cafe, IIM Ahmedabad","IIMA Ventures, New Campus, Resto'lution, Sargam Marg, I I M, Vastrapur, Ahmedabad, Gujarat 380015",seasaltcafe.in,087994 58851,,4.2,cafe,,ahmedabad,gujarat,"IIMA Ventures, New Campus"
Sea Salt Cafe (Take Away Only),"Krishnakunj, Nandanvan Society,Opp Shapath 4, Near Karnavati Club, Sarkhej - Gandhinagar Hwy, Ahmedabad, Gujarat 380058",seasaltcafe.in,093165 58851,,4.3,cafe,,ahmedabad,gujarat,"Krishnakunj, Nandanvan Society"
Tea Post,"1, Centaur House, 10-B, Chimanlal Girdharlal Rd, next to Hotel Dev Corporate, Sardar Patel Nagar, Ellisbridge, Ahmedabad, Gujarat 380006",teapost.in,070434 24343,,4.2,cafe,,ahmedabad,gujarat,"1, Centaur House"
Creamoholic café & restro,"G S 73, High Street Building, Balaji alfa Bazar, 60, 61 Street, opp. Netaji Road, near GLS College, Ellisbridge, Ahmedabad, Gujarat 380006",,090990 60710,,3.8,cafe,,ahmedabad,gujarat,"G S 73, High Street Building"
